geohash,hour,day_of_week,demand
qp03m7,8,6,0.03492629812551337
qp03m7,9,6,0.016520041367818948
qp03m7,10,6,0.011696362609632974
qp03m7,11,6,0.014761251287761476
qp03m7,12,6,0.010332395334100733
qp03m7,13,6,0.019618980661478675
qp03m7,14,6,0.02258006968740853
qp03m7,15,6,0.006389944519876133
qp03m7,16,6,0.0080388450256944
qp03m7,17,6,0.0068073479229097
qp03m7,20,6,0.0078792633815862
qp03m7,21,6,0.020020509723410625
qp03m7,22,6,0.0331670012356811
qp03m7,23,6,0.03741888898474183
qp03m8,0,0,0.01775500949104555
qp03m8,0,6,0.0064708820913441
qp03m8,1,0,0.012768470191559276
qp03m8,1,6,0.017310830427471675
qp03m8,2,0,0.0413378896331231
qp03m8,2,6,0.016941175318213
qp03m8,3,6,0.016429987579190626
qp03m8,4,6,0.02945113493099755
qp03m8,5,6,0.024751437010470223
qp03m8,6,6,0.017026722809590226
qp03m8,7,6,0.016203329116324574
qp03m8,8,6,0.014964660860719976
qp03m8,9,6,0.029091163370263247
qp03m8,10,6,0.020039933388798226
qp03m8,11,6,0.030778780820718527
qp03m8,12,6,0.016827141678817926
qp03m8,13,6,0.024056818471461523
qp03m8,14,6,0.014487444009682666
qp03m8,15,6,0.013797066277679576
qp03m8,16,6,0.0038612736840633495
qp03m8,17,6,0.0004789978397912
qp03m8,19,6,0.02538807353665045
qp03m8,20,6,0.0077060533208067
qp03m8,21,6,0.0129246041071958
qp03m8,22,6,0.015433208555820876
qp03m8,23,6,0.02359768647404605
qp03m9,0,0,0.012239797388059767
qp03m9,0,6,0.007373024282346433
qp03m9,1,0,0.011499421575129726
qp03m9,1,6,0.030222727442411775
qp03m9,2,0,0.0158928549551499
qp03m9,2,6,0.039320926869617856
qp03m9,3,6,0.029751415683603403
qp03m9,4,6,0.012315487563327576
qp03m9,5,6,0.0291885908204989
qp03m9,6,6,0.019791636646321
qp03m9,7,6,0.03924624307983883
qp03m9,8,6,0.0433672772947902
qp03m9,9,6,0.016189899393950574
qp03m9,10,6,0.011015127906805025
qp03m9,11,6,0.02195733940922585
qp03m9,12,6,0.022661664010587026
qp03m9,13,6,0.02582223399960375
qp03m9,14,6,0.019977484888057173
qp03m9,15,6,0.0155079472906364
qp03m9,16,6,0.0015639716162412002
qp03m9,17,6,0.0011564784960405
qp03m9,19,6,0.00178211694222295
qp03m9,20,6,0.021273202059579333
qp03m9,21,6,0.013929987422582776
qp03m9,22,6,0.02918288795716405
qp03m9,23,6,0.021127978492822375
qp03mb,0,0,0.06316113233884788
qp03mb,0,6,0.0345666685788732
qp03mb,1,0,0.04205048629683105
qp03mb,1,6,0.055459283606943126
qp03mb,2,0,0.0815376927483867
qp03mb,2,6,0.037206834364536125
qp03mb,3,6,0.06136537005526485
qp03mb,4,6,0.0782042975169908
qp03mb,5,6,0.12699659003387384
qp03mb,6,6,0.07718358628169653
qp03mb,7,6,0.0838489060740424
qp03mb,8,6,0.08032153723706277
qp03mb,9,6,0.08018225328873803
qp03mb,10,6,0.0873195124286431
qp03mb,11,6,0.09793083105526434
qp03mb,12,6,0.08480167969252497
qp03mb,13,6,0.08820692564833002
qp03mb,14,6,0.06743728338372865
qp03mb,15,6,0.025809485809713074
qp03mb,16,6,0.02114601647689565
qp03mb,17,6,0.01728044059883903
qp03mb,18,6,0.003785843968709
qp03mb,19,6,0.00363296591150285
qp03mb,20,6,0.010472353132853801
qp03mb,21,6,0.04861638604594533
qp03mb,22,6,0.11407207564442498
qp03mb,23,6,0.1287761990261369
qp03mc,0,0,0.035135109791817595
qp03mc,0,6,0.005244456465138232
qp03mc,1,0,0.04198016810943875
qp03mc,1,6,0.017598088967594336
qp03mc,2,0,0.0410624023012353
qp03mc,2,6,0.021258345647669
qp03mc,3,6,0.03826034719520715
qp03mc,4,6,0.07669254840770495
qp03mc,5,6,0.04632886704668138
qp03mc,6,6,0.028670201368507
qp03mc,7,6,0.04104116226703253
qp03mc,8,6,0.03165727907188017
qp03mc,9,6,0.029042986554137548
qp03mc,10,6,0.042664941083460826
qp03mc,11,6,0.021639197288699626
qp03mc,12,6,0.022432113566702674
qp03mc,13,6,0.0307670514493562
qp03mc,14,6,0.0248299806614984
qp03mc,15,6,0.009230625486847367
qp03mc,16,6,0.00441682125465905
qp03mc,20,6,0.0053049731829306005
qp03mc,21,6,0.01600476309924617
qp03mc,22,6,0.026692557323145325
qp03mc,23,6,0.0299883427402315
qp03md,0,0,0.011806541551454768
qp03md,0,6,0.00467403310219725
qp03md,1,0,0.011631120578114575
qp03md,1,6,0.012608920497161976
qp03md,2,0,0.0048861765401575
qp03md,2,6,0.014706284938180976
qp03md,3,6,0.020676096071902874
qp03md,4,6,0.012103190471724099
qp03md,5,6,0.03151402290721285
qp03md,6,6,0.03070916305707255
qp03md,7,6,0.017835365654362268
qp03md,8,6,0.01498196745011045
qp03md,9,6,0.010359248980328932
qp03md,10,6,0.013861781066172075
qp03md,11,6,0.006986865636644175
qp03md,12,6,0.012412566771214873
qp03md,13,6,0.018899012016614876
qp03md,14,6,0.014357862830174534
qp03md,15,6,0.0018840788099587
qp03md,16,6,0.0029920631275432
qp03md,18,6,0.0041957138306615
qp03md,20,6,0.0005231833058816
qp03md,21,6,0.010292066587247075
qp03md,22,6,0.003959750959562333
qp03md,23,6,0.0063768167341402
qp03me,0,0,0.07412967042229403
qp03me,0,6,0.012717525059639733
qp03me,1,0,0.04902809071293443
qp03me,1,6,0.0171879870145586
qp03me,2,0,0.0555526009121519
qp03me,2,6,0.008332690057965424
qp03me,3,6,0.024000242475387124
qp03me,4,6,0.025434385794344698
qp03me,5,6,0.055925861419443904
qp03me,6,6,0.033479084332427474
qp03me,7,6,0.02974091228442825
qp03me,8,6,0.01674113456099085
qp03me,9,6,0.0301288116712402
qp03me,10,6,0.038770208832182504
qp03me,11,6,0.052884841766706825
qp03me,12,6,0.0439931580607702
qp03me,13,6,0.0653252326026818
qp03me,14,6,0.03071940074499295
qp03me,15,6,0.019644800030347798
qp03me,16,6,0.0153132343326611
qp03me,17,6,0.008505255096422502
qp03me,18,6,0.0020176406031438667
qp03me,19,6,0.00186769633517045
qp03me,20,6,0.013226536066441334
qp03me,21,6,0.02402927496697465
qp03me,22,6,0.03881343806055658
qp03me,23,6,0.05479967218153552
qp03mf,0,0,0.028233978204294324
qp03mf,0,6,0.00951073711488475
qp03mf,1,0,0.026336554515433725
qp03mf,1,6,0.030931037671863275
qp03mf,2,0,0.051403302101366
qp03mf,2,6,0.03421035442078892
qp03mf,3,6,0.03878643636832628
qp03mf,4,6,0.04408185133301655
qp03mf,5,6,0.046801935900729855
qp03mf,6,6,0.0417853933927922
qp03mf,7,6,0.045472569737161225
qp03mf,8,6,0.02945896513775615
qp03mf,9,6,0.036442041067779
qp03mf,10,6,0.0432621627311591
qp03mf,11,6,0.0555114056504009
qp03mf,12,6,0.04768437565808442
qp03mf,13,6,0.05003081805071035
qp03mf,14,6,0.035450858232072044
qp03mf,15,6,0.03126854054578108
qp03mf,16,6,0.0177650447915263
qp03mf,17,6,0.005060428224189833
qp03mf,18,6,0.007975154330296967
qp03mf,20,6,0.0029937128116964665
qp03mf,21,6,0.019758005299285376
qp03mf,22,6,0.01142550744952015
qp03mf,23,6,0.012073001699968725
qp03mg,0,0,0.13611112513956647
qp03mg,0,6,0.03832977085096297
qp03mg,1,0,0.11642762786325972
qp03mg,1,6,0.0634060886350946
qp03mg,2,0,0.0864830863634243
qp03mg,2,6,0.082725266379655
qp03mg,3,6,0.12849077105091966
qp03mg,4,6,0.15752893990503022
qp03mg,5,6,0.3006126336869874
qp03mg,6,6,0.30022776608327834
qp03mg,7,6,0.39413852362754265
qp03mg,8,6,0.3687159368800135
qp03mg,9,6,0.38111138380549353
qp03mg,10,6,0.40126632362394177
qp03mg,11,6,0.48821828980350274
qp03mg,12,6,0.44620469565328497
qp03mg,13,6,0.5421447375454773
qp03mg,14,6,0.23216547943265922
qp03mg,15,6,0.08083655451566646
qp03mg,16,6,0.05943572006487467
qp03mg,17,6,0.024562171443772998
qp03mg,18,6,0.02219330715151875
qp03mg,19,6,0.017370948588025275
qp03mg,20,6,0.047686333532749176
qp03mg,21,6,0.07751908787010728
qp03mg,22,6,0.11671796558433381
qp03mg,23,6,0.1257071781047362
qp03mk,0,0,0.018426427463300477
qp03mk,0,6,0.016557589919062553
qp03mk,1,0,0.009928907820888433
qp03mk,1,6,0.01741558070456125
qp03mk,2,0,0.0175148759108998
qp03mk,2,6,0.009973399719059566
qp03mk,3,6,0.00638031130294915
qp03mk,4,6,0.00422326970460115
qp03mk,5,6,0.0136890780141944
qp03mk,6,6,0.0196786069022955
qp03mk,7,6,0.02989624459502435
qp03mk,8,6,0.016554209261276275
qp03mk,9,6,0.017088822948494148
qp03mk,10,6,0.013221369019337724
qp03mk,11,6,0.0269574349580642
qp03mk,12,6,0.0037450159179241
qp03mk,13,6,0.012165588965678025
qp03mk,14,6,0.017384877345721177
qp03mk,16,6,0.0008150739863712
qp03mk,20,6,0.023372720534356198
qp03mk,21,6,0.0154037065541226
qp03mk,22,6,0.012656291769357574
qp03mk,23,6,0.021963724156629776
qp03mm,0,0,0.00409241588032695
qp03mm,1,6,0.012017758285739475
qp03mm,2,0,0.0061980583391408
qp03mm,2,6,0.008299385146951749
qp03mm,3,6,0.010637720045791067
qp03mm,4,6,0.007265357717447575
qp03mm,5,6,0.003694282288681
qp03mm,6,6,0.017077967524449133
qp03mm,7,6,0.010100468714541976
qp03mm,8,6,0.012651038675222633
qp03mm,9,6,0.0069535297839484
qp03mm,10,6,0.006053503300558767
qp03mm,11,6,0.0019114634346622998
qp03mm,12,6,0.00543202294290035
qp03mm,14,6,0.00504670228504765
qp03mm,20,6,0.0005905478170959
qp03mm,21,6,0.007673893925705667
qp03mm,22,6,0.010581903182606552
qp03mm,23,6,0.0062933454085354
qp03mq,0,0,0.013921551490263525
qp03mq,0,6,0.018172912901470134
qp03mq,1,0,0.006606438228785
qp03mq,1,6,0.020467739553795074
qp03mq,2,6,0.01753796154681405
qp03mq,3,6,0.02312277676780955
qp03mq,4,6,0.011144712386889424
qp03mq,5,6,0.0206352555306555
qp03mq,6,6,0.020391273326241976
qp03mq,7,6,0.010913981904898666
qp03mq,8,6,0.0049388091538153335
qp03mq,9,6,0.00618717312628185
qp03mq,10,6,0.0080086805006608
qp03mq,11,6,0.013386946332343575
qp03mq,12,6,0.0016206904773182
qp03mq,13,6,0.00523374532768755
qp03mq,14,6,0.016950635179670673
qp03mq,15,6,0.011799532482232167
qp03mq,16,6,0.0038173317771316
qp03mq,21,6,0.004333049111182267
qp03mq,22,6,0.012522010603734824
qp03mq,23,6,0.009148967784638324
qp03mr,0,0,0.013025677653314652
qp03mr,1,0,0.0038855042667410747
qp03mr,1,6,0.0027681752929102
qp03mr,2,6,0.0109044152450828
qp03mr,3,6,0.00723606837621115
qp03mr,4,6,0.004492439380316967
qp03mr,5,6,0.021707716870739826
qp03mr,6,6,0.008685645934989399
qp03mr,7,6,0.010397468463037376
qp03mr,8,6,0.019246524273217276
qp03mr,9,6,0.01832576035618945
qp03mr,10,6,0.012510016238493266
qp03mr,11,6,0.01305552057338165
qp03mr,12,6,0.010508947958757434
qp03mr,13,6,0.007590337992677967
qp03mr,14,6,0.0059799577296242
qp03mr,15,6,0.0037863763174557
qp03mr,16,6,0.0014484596656073
qp03mr,17,6,0.0002898018311378
qp03mr,20,6,0.0070271720513688
qp03mr,21,6,0.014574438969368298
qp03mr,22,6,0.0018328875985772
qp03mr,23,6,0.002563934177175467
qp03ms,0,0,0.02222168414654965
qp03ms,0,6,0.011638128250293775
qp03ms,1,0,0.0208599084727189
qp03ms,1,6,0.01539294787135779
qp03ms,2,0,0.0102065095132496
qp03ms,2,6,0.01681973804750165
qp03ms,3,6,0.02867692055248545
qp03ms,4,6,0.02101541698993485
qp03ms,5,6,0.04430345949903322
qp03ms,6,6,0.01777430039153405
qp03ms,7,6,0.016162284298289174
qp03ms,8,6,0.020848395352200066
qp03ms,9,6,0.01605574410837415
qp03ms,10,6,0.017946644420116377
qp03ms,11,6,0.017352694756188475
qp03ms,12,6,0.02172187722441475
qp03ms,13,6,0.02373280750213915
qp03ms,14,6,0.013846620829856375
qp03ms,15,6,0.012122637941084466
qp03ms,16,6,0.005060505365692639
qp03ms,17,6,0.0025755126308282
qp03ms,20,6,0.009759672169752933
qp03ms,21,6,0.018502823372837034
qp03ms,22,6,0.030055960796664602
qp03ms,23,6,0.020080495352997874
qp03mt,0,0,0.03661342613821987
qp03mt,0,6,0.014998635423422751
qp03mt,1,0,0.03594144911257353
qp03mt,1,6,0.037916884127859526
qp03mt,2,0,0.0200132325826856
qp03mt,2,6,0.04448861263344655
qp03mt,3,6,0.029242498180581975
qp03mt,4,6,0.033344288587486254
qp03mt,5,6,0.06025155447784618
qp03mt,6,6,0.0473403650283803
qp03mt,7,6,0.05050242168546985
qp03mt,8,6,0.050290882852274975
qp03mt,9,6,0.04691095235689895
qp03mt,10,6,0.04290059652088572
qp03mt,11,6,0.03215869500408977
qp03mt,12,6,0.041031382033371026
qp03mt,13,6,0.03254570599215448
qp03mt,14,6,0.033366091051820854
qp03mt,15,6,0.0320381180689112
qp03mt,16,6,0.015290814960631399
qp03mt,17,6,0.0058462648859434994
qp03mt,18,6,0.0046991151270352
qp03mt,19,6,0.0025905773954414996
qp03mt,20,6,0.017885362446810577
qp03mt,21,6,0.023357442758134277
qp03mt,22,6,0.02470597084266055
qp03mt,23,6,0.047437940453683776
qp03mu,0,0,0.05358498901061325
qp03mu,0,6,0.028352194700138625
qp03mu,1,0,0.049224832952058775
qp03mu,1,6,0.0349927134253476
qp03mu,2,0,0.0542641900233434
qp03mu,2,6,0.04924643405200602
qp03mu,3,6,0.020727416734559023
qp03mu,4,6,0.0298471301570144
qp03mu,5,6,0.045762993160898324
qp03mu,6,6,0.0419773373198554
qp03mu,7,6,0.054004602355086126
qp03mu,8,6,0.03373049256291327
qp03mu,9,6,0.06480421070642217
qp03mu,10,6,0.06518867995638415
qp03mu,11,6,0.11143654926704741
qp03mu,12,6,0.055005287907256825
qp03mu,13,6,0.06923680119319238
qp03mu,14,6,0.04672512475482962
qp03mu,15,6,0.030621165303167577
qp03mu,16,6,0.009032436658156166
qp03mu,17,6,0.0048014623355287335
qp03mu,18,6,0.0067579948020823994
qp03mu,19,6,0.0082459708953683
qp03mu,20,6,0.01986945129616545
qp03mu,21,6,0.05315608282584443
qp03mu,22,6,0.06013949069773357
qp03mu,23,6,0.07477185311463848
qp03mv,0,0,0.0768340345606318
qp03mv,0,6,0.025151677665656475
qp03mv,1,0,0.05402242328226002
qp03mv,1,6,0.0305993867962985
qp03mv,2,0,0.0621822449053773
qp03mv,2,6,0.04622574271594915
qp03mv,3,6,0.058630187821070226
qp03mv,4,6,0.0475377337236118
qp03mv,5,6,0.06633357586213375
qp03mv,6,6,0.045143144007699754
qp03mv,7,6,0.03971060979551337
qp03mv,8,6,0.05994446687287585
qp03mv,9,6,0.08018952898703705
qp03mv,10,6,0.05013279915557722
qp03mv,11,6,0.0534915767000674
qp03mv,12,6,0.027246049218433325
qp03mv,13,6,0.027295551174203875
qp03mv,14,6,0.031874572397519146
qp03mv,15,6,0.007678377749116834
qp03mv,16,6,0.00737453404434155
qp03mv,17,6,0.0071030019419159665
qp03mv,18,6,0.00201884166214505
qp03mv,19,6,0.0025139360306444
qp03mv,20,6,0.02203617683613635
qp03mv,21,6,0.07042592060079955
qp03mv,22,6,0.06319791661173803
qp03mv,23,6,0.08638363696086204
qp03mw,0,0,0.05782195858310377
qp03mw,0,6,0.026795526251313675
qp03mw,1,0,0.04774819048803858
qp03mw,1,6,0.03976395387464525
qp03mw,2,0,0.0271500610784094
qp03mw,2,6,0.02660374577045635
qp03mw,3,6,0.03051729610131825
qp03mw,4,6,0.03457245449697735
qp03mw,5,6,0.0693431398072569
qp03mw,6,6,0.04341971574712852
qp03mw,7,6,0.05198791242333238
qp03mw,8,6,0.041406723065601524
qp03mw,9,6,0.05651486734777855
qp03mw,10,6,0.05209813311441515
qp03mw,11,6,0.0475814162481389
qp03mw,12,6,0.041925491489853174
qp03mw,13,6,0.037429351770368324
qp03mw,14,6,0.023046626350102174
qp03mw,15,6,0.0012101242420402667
qp03mw,16,6,0.008496960197281933
qp03mw,19,6,0.0121197947405942
qp03mw,20,6,0.024611308015102577
qp03mw,21,6,0.0670094907247181
qp03mw,22,6,0.0928910815624045
qp03mw,23,6,0.06328990188469033
qp03mx,0,0,0.01062503296246735
qp03mx,1,6,0.0020024171453210497
qp03mx,2,0,0.0028323149452043
qp03mx,2,6,0.0034669299910554
qp03mx,4,6,0.0015509507932728
qp03mx,6,6,0.0007373432174342
qp03mx,8,6,0.006005394049167299
qp03mx,9,6,0.011125756274517
qp03mx,11,6,0.0085399799655703
qp03mx,12,6,0.0025460283844799
qp03mx,13,6,0.0126636125339254
qp03mx,21,6,0.0025394899534186
qp03mx,22,6,0.0032201552621460997
qp03mx,23,6,0.0045898158243282
qp03my,0,0,0.10789768917323457
qp03my,0,6,0.02755787649066195
qp03my,1,0,0.08680896359162067
qp03my,1,6,0.05342744987436735
qp03my,2,0,0.0783823338545257
qp03my,2,6,0.07008017138141776
qp03my,3,6,0.0749621426292849
qp03my,4,6,0.06281844698131356
qp03my,5,6,0.08804224527037743
qp03my,6,6,0.08645198043057664
qp03my,7,6,0.07615414038965965
qp03my,8,6,0.06330083251101587
qp03my,9,6,0.07181176751237944
qp03my,10,6,0.06506640676135397
qp03my,11,6,0.05539103085519523
qp03my,12,6,0.04541744312544055
qp03my,13,6,0.05092518870624008
qp03my,14,6,0.0412828367489102
qp03my,15,6,0.03776715710103567
qp03my,16,6,0.0058740683872090995
qp03my,17,6,0.013200884143739301
qp03my,18,6,0.00724358816955655
qp03my,19,6,0.019889029441280952
qp03my,20,6,0.025031973129990323
qp03my,21,6,0.0712907153517552
qp03my,22,6,0.10124253512070883
qp03my,23,6,0.1044670431933976
qp03mz,0,0,0.07811833338867352
qp03mz,0,6,0.0344826413777601
qp03mz,1,0,0.0610589817416196
qp03mz,1,6,0.04494975455042013
qp03mz,2,0,0.0251386484968566
qp03mz,2,6,0.06990174183764371
qp03mz,3,6,0.0717259466612305
qp03mz,4,6,0.06213133405729617
qp03mz,5,6,0.06455711327477975
qp03mz,6,6,0.06935754018327317
qp03mz,7,6,0.06824816538240827
qp03mz,8,6,0.05697347306590288
qp03mz,9,6,0.0383710278850192
qp03mz,10,6,0.04646192416570763
qp03mz,11,6,0.036289864910331225
qp03mz,12,6,0.035932206679022596
qp03mz,13,6,0.03701910286779363
qp03mz,14,6,0.029671718651566426
qp03mz,15,6,0.04024133974619683
qp03mz,16,6,0.0049080343081004
qp03mz,17,6,0.0102254694648881
qp03mz,18,6,0.0082985428167704
qp03mz,19,6,0.0109268959974728
qp03mz,20,6,0.019513860913314265
qp03mz,21,6,0.03810053647389267
qp03mz,22,6,0.05406992413015335
qp03mz,23,6,0.06636859293619397
qp03nb,0,0,0.0083974101822657
qp03nb,1,0,0.009314604113561
qp03nb,1,6,0.0176595590180911
qp03nb,2,0,0.0890660664301646
qp03nb,2,6,0.07808358683707603
qp03nb,3,6,0.04053394667910855
qp03nb,4,6,0.07036596630057912
qp03nb,5,6,0.13413223683299783
qp03nb,6,6,0.06969237844440063
qp03nb,7,6,0.06998826337033857
qp03nb,8,6,0.06321184957412587
qp03nb,9,6,0.07303222203901882
qp03nb,10,6,0.06482665742774993
qp03nb,11,6,0.12244560829601497
qp03nb,12,6,0.15666455523243628
qp03nb,13,6,0.15573026420080993
qp03nb,14,6,0.0602802582782567
qp03nb,15,6,0.03269799261851083
qp03nb,23,6,0.0077357071618433
qp03nd,0,0,0.021967366741401165
qp03nd,1,0,0.008534319149706
qp03nd,1,6,0.029917851395088298
qp03nd,2,0,0.1313657796963724
qp03nd,2,6,0.0413453289350633
qp03nd,3,6,0.07508529904144727
qp03nd,4,6,0.0777479698861594
qp03nd,6,6,0.01919112977464417
qp03nd,7,6,0.0384460208293953
qp03nd,8,6,0.05404173489421623
qp03nd,10,6,0.0099469948226201
qp03nd,11,6,0.038295571317039735
qp03nd,12,6,0.01739860256348595
qp03nd,13,6,0.05843729001770055
qp03nd,14,6,0.025103419326521964
qp03nd,15,6,0.0194732341085243
qp03nf,0,6,0.0125169874512953
qp03nf,1,6,0.0308229661014832
qp03nf,2,0,0.0061445720021926
qp03nf,2,6,0.0070971294385531
qp03nf,3,6,0.08113532762048768
qp03nf,4,6,0.12393908603139994
qp03nf,5,6,0.0984381281869549
qp03nf,6,6,0.13541920495993698
qp03nf,7,6,0.1132882705000248
qp03nf,8,6,0.08549470578573985
qp03nf,9,6,0.05573250768291505
qp03nf,10,6,1.1890183853502377e-05
qp03nf,11,6,0.0025193200989669
qp03nn,4,6,0.0019636145571146
qp03nn,5,6,0.0023622096719047997
qp03nn,10,6,0.0126848145216232
qp03nn,22,6,0.0012296314194252
qp03np,2,6,0.0009385696820108
qp03np,4,6,0.0004405343844074
qp03np,5,6,0.007333417784557501
qp03np,6,6,0.009202768568253599
qp03np,7,6,0.011544035589068925
qp03np,8,6,0.0021582745525574997
qp03np,10,6,0.00280127828669285
qp03np,11,6,0.001765104086063
qp03np,14,6,0.0018852327914556
qp03np,22,6,0.00417923415733895
qp03nq,0,0,0.05130601820844955
qp03nq,0,6,0.011647299468058925
qp03nq,1,0,0.04113312277073328
qp03nq,1,6,0.025199699739254577
qp03nq,2,0,0.0440556538216977
qp03nq,2,6,0.016476858843402675
qp03nq,3,6,0.0268075251981955
qp03nq,4,6,0.059227097021911625
qp03nq,5,6,0.0909601589047595
qp03nq,6,6,0.0801976295471263
qp03nq,7,6,0.11900850134833799
qp03nq,8,6,0.11879339237795364
qp03nq,9,6,0.12095055907072247
qp03nq,10,6,0.14197848569716837
qp03nq,11,6,0.1287171025885895
qp03nq,12,6,0.15531255538494912
qp03nq,13,6,0.18892621988446287
qp03nq,14,6,0.16945135889036497
qp03nq,15,6,0.0526544140926628
qp03nq,16,6,0.024082131604739824
qp03nq,17,6,0.0169902974743261
qp03nq,20,6,0.0052852043047769
qp03nq,21,6,0.01851906684954845
qp03nq,22,6,0.046624193282541804
qp03nq,23,6,0.07476485397553288
qp03nr,0,0,0.06155338453658665
qp03nr,0,6,0.009167589596045099
qp03nr,1,0,0.06656240332339905
qp03nr,1,6,0.023214749151339326
qp03nr,2,0,0.069810272658358
qp03nr,2,6,0.04624532732383663
qp03nr,3,6,0.0542199034328438
qp03nr,4,6,0.04898515206948577
qp03nr,5,6,0.05655002446580823
qp03nr,6,6,0.06297143341192023
qp03nr,7,6,0.05832979336197312
qp03nr,8,6,0.07630543414118268
qp03nr,9,6,0.057601070443331424
qp03nr,10,6,0.09413461603422467
qp03nr,11,6,0.07092357731531222
qp03nr,12,6,0.04306477589634057
qp03nr,13,6,0.04176048661798103
qp03nr,14,6,0.023041329196710602
qp03nr,15,6,0.015296619625942226
qp03nr,16,6,0.006977146134538224
qp03nr,17,6,0.015600457692851366
qp03nr,18,6,0.0031791097384651504
qp03nr,20,6,0.01705277702550585
qp03nr,21,6,0.0395783298767105
qp03nr,22,6,0.08286190898368287
qp03nr,23,6,0.11525069043044453
qp03nw,0,0,0.0319106026268072
qp03nw,0,6,0.010627842320532535
qp03nw,1,0,0.050384887716120576
qp03nw,1,6,0.020289729981354976
qp03nw,2,0,0.0767874059324893
qp03nw,2,6,0.030135579272888624
qp03nw,3,6,0.04319538034674857
qp03nw,4,6,0.038911050467982225
qp03nw,5,6,0.07077510784735427
qp03nw,6,6,0.04644516539711945
qp03nw,7,6,0.0706232659242413
qp03nw,8,6,0.058496779088202576
qp03nw,9,6,0.06771032321518522
qp03nw,10,6,0.050805147119607846
qp03nw,11,6,0.06944872610614825
qp03nw,12,6,0.051993360830838525
qp03nw,13,6,0.07450001838547737
qp03nw,14,6,0.085942174153919
qp03nw,15,6,0.0510625359212469
qp03nw,16,6,0.031619250095323966
qp03nw,17,6,0.010206378235422201
qp03nw,18,6,0.0052945191681756
qp03nw,19,6,0.00930752880702625
qp03nw,20,6,0.00566537496450395
qp03nw,21,6,0.03325185711618945
qp03nw,22,6,0.07608295804008462
qp03nw,23,6,0.060015187208313295
qp03nx,0,0,0.10464190495872713
qp03nx,0,6,0.0251658776610349
qp03nx,1,0,0.06582657045503625
qp03nx,1,6,0.051011615070197525
qp03nx,2,0,0.0609863923645653
qp03nx,2,6,0.07373397650296684
qp03nx,3,6,0.0690073114843828
qp03nx,4,6,0.06467860910194151
qp03nx,5,6,0.07124754844414043
qp03nx,6,6,0.06433761140554214
qp03nx,7,6,0.050714149912632026
qp03nx,8,6,0.05978385431942983
qp03nx,9,6,0.060526005862411726
qp03nx,10,6,0.07170429422790513
qp03nx,11,6,0.06778237746152242
qp03nx,12,6,0.05939612738530292
qp03nx,13,6,0.0530908164112891
qp03nx,14,6,0.04218669132119435
qp03nx,15,6,0.028648823063596524
qp03nx,16,6,0.022662167005087375
qp03nx,17,6,0.016527584899374573
qp03nx,18,6,0.009411184995081624
qp03nx,19,6,0.005661570125664266
qp03nx,20,6,0.009407345964187899
qp03nx,21,6,0.05972912666725437
qp03nx,22,6,0.07341407556934222
qp03nx,23,6,0.07494716222067373
qp03ny,0,0,0.14262787380410463
qp03ny,0,6,0.03923704005951435
qp03ny,1,0,0.15270674233676274
qp03ny,1,6,0.06127705418043512
qp03ny,2,0,0.2285204117295955
qp03ny,2,6,0.07417423119685332
qp03ny,3,6,0.06835926420886565
qp03ny,4,6,0.06340956743012133
qp03ny,5,6,0.10590808570458987
qp03ny,6,6,0.08765751901028758
qp03ny,7,6,0.07266547870258724
qp03ny,8,6,0.10057552674296402
qp03ny,9,6,0.08654875159373246
qp03ny,10,6,0.08771292302623168
qp03ny,11,6,0.0917591211591557
qp03ny,12,6,0.07487884734708505
qp03ny,13,6,0.07482321155603353
qp03ny,14,6,0.08936101063115967
qp03ny,15,6,0.08418448323574387
qp03ny,16,6,0.03880839474988415
qp03ny,17,6,0.014369728737063148
qp03ny,18,6,0.0080007738545494
qp03ny,19,6,0.0172635092841787
